Date Applied,Transaction Code,System Event Description,Order No,Order Type,Transaction Qty,On Hand Qty After Transaction,Lead Time Coverage,Order Point,Lot Size
2024-12-30,INTSHIP,Issue for Material Requisition,25441,Material Requisition,-72,7001.5,1.18,4000,8000
2024-12-31,INTSHIP,Issue for Material Requisition,25609,Material Requisition,-108,6893.5,1.16,4000,8000
2025-01-01,INTSHIP,Issue for Material Requisition,25694,Material Requisition,-72,6821.5,1.15,4000,8000
2025-01-02,INTSHIP,Issue for Material Requisition,25674,Material Requisition,-60,6761.5,1.14,4000,8000
2025-01-02,INTSHIP,Issue for Material Requisition,25735,Material Requisition,-36,6725.5,1.13,4000,8000
2025-01-04,INTSHIP,Issue for Material Requisition,25751,Material Requisition,-72,6653.5,1.12,4000,8000
2025-01-04,INTSHIP,Issue for Material Requisition,25814,Material Requisition,-72,6581.5,1.11,4000,8000
2025-01-04,INTSHIP,Issue for Material Requisition,25784,Material Requisition,-72,6509.5,1.1,4000,8000
2025-01-04,INTSHIP,Issue for Material Requisition,25777,Material Requisition,-36,6473.5,1.09,4000,8000
2025-01-04,INTSHIP,Issue for Material Requisition,25800,Material Requisition,-36,6437.5,1.08,4000,8000
2025-01-05,INTSHIP,Issue for Material Requisition,25869,Material Requisition,-72,6365.5,1.07,4000,8000
2025-01-06,INTSHIP,Issue for Material Requisition,25837,Material Requisition,-36,6329.5,1.06,4000,8000
2025-01-06,INTSHIP,Issue for Material Requisition,25938,Material Requisition,-36,6293.5,1.06,4000,8000
2025-01-07,INTSHIP,Issue for Material Requisition,25882,Material Requisition,-36,6257.5,1.05,4000,8000
2025-01-07,INTSHIP,Issue for Material Requisition,25921,Material Requisition,-72,6185.5,1.04,4000,8000
2025-01-09,INTSHIP,Issue for Material Requisition,25981,Material Requisition,-72,6113.5,1.03,4000,8000
2025-01-09,INTSHIP,Issue for Material Requisition,26061,Material Requisition,-48,6065.5,1.02,4000,8000
2025-01-09,INTSHIP,Issue for Material Requisition,26033,Material Requisition,-72,5993.5,1.01,4000,8000
2025-01-09,INTSHIP,Issue for Material Requisition,25990,Material Requisition,-48,5945.5,1,4000,8000
2025-01-11,INTSHIP,Issue for Material Requisition,26080,Material Requisition,-72,5873.5,0.99,4000,8000
2025-01-11,INTSHIP,Issue for Material Requisition,26108,Material Requisition,-72,5801.5,0.98,4000,8000
2025-01-11,INTSHIP,Issue for Material Requisition,26094,Material Requisition,-36,5765.5,0.97,4000,8000
2025-01-11,INTSHIP,Issue for Material Requisition,26125,Material Requisition,-48,5717.5,0.96,4000,8000
2025-01-12,INTSHIP,Issue for Material Requisition,26128,Material Requisition,-60,5657.5,0.95,4000,8000
2025-01-12,INTSHIP,Issue for Material Requisition,26150,Material Requisition,-48,5609.5,0.94,4000,8000
2025-01-12,INTSHIP,Issue for Material Requisition,26162,Material Requisition,-24,5585.5,0.94,4000,8000
2025-01-13,INTSHIP,Issue for Material Requisition,26196,Material Requisition,-42,5543.5,0.93,4000,8000
2025-01-14,INTSHIP,Issue for Material Requisition,26240,Material Requisition,-33.5,5510,0.93,4000,8000
2025-01-14,INTSHIP,Issue for Material Requisition,26216,Material Requisition,-72,5438,0.91,4000,8000
2025-01-14,INTSHIP,Issue for Material Requisition,26172,Material Requisition,-72,5366,0.9,4000,8000
2025-01-15,INTSHIP,Issue for Material Requisition,26268,Material Requisition,-36,5330,0.9,4000,8000
2025-01-15,INTSHIP,Issue for Material Requisition,26254,Material Requisition,-72,5258,0.88,4000,8000
2025-01-16,INTSHIP,Issue for Material Requisition,26312,Material Requisition,-36,5222,0.88,4000,8000
2025-01-17,INTSHIP,Issue for Material Requisition,26354,Material Requisition,-36,5186,0.87,4000,8000
2025-01-18,INTSHIP,Issue for Material Requisition,26326,Material Requisition,-72,5114,0.86,4000,8000
2025-01-19,INTSHIP,Issue for Material Requisition,26412,Material Requisition,-36,5078,0.85,4000,8000
2025-01-19,INTSHIP,Issue for Material Requisition,26420,Material Requisition,-12,5066,0.85,4000,8000
2025-01-19,INTSHIP,Issue for Material Requisition,26361,Material Requisition,-72,4994,0.84,4000,8000
2025-01-20,INTSHIP,Issue for Material Requisition,26468,Material Requisition,-36,4958,0.83,4000,8000
2025-01-21,INTSHIP,Issue for Material Requisition,26385,Material Requisition,-72,4886,0.82,4000,8000
2025-01-21,INTSHIP,Issue for Material Requisition,26494,Material Requisition,-36,4850,0.82,4000,8000
2025-01-21,INTSHIP,Issue for Material Requisition,26503,Material Requisition,-96,4754,0.8,4000,8000
2025-01-22,INTSHIP,Issue for Material Requisition,26539,Material Requisition,-36,4718,0.79,4000,8000
2025-01-23,INTSHIP,Issue for Material Requisition,26551,Material Requisition,-72,4646,0.78,4000,8000
2025-01-24,INTSHIP,Issue for Material Requisition,26430,Material Requisition,-72,4574,0.77,4000,8000
2025-01-24,INTSHIP,Issue for Material Requisition,26448,Material Requisition,-48,4526,0.76,4000,8000
2025-01-25,INTSHIP,Issue for Material Requisition,26628,Material Requisition,-96,4430,0.75,4000,8000
2025-01-25,INTSHIP,Issue for Material Requisition,26597,Material Requisition,-96,4334,0.73,4000,8000
2025-01-25,INTSHIP,Issue for Material Requisition,26575,Material Requisition,-36,4298,0.72,4000,8000
2025-01-25,INTSHIP,Issue for Material Requisition,26647,Material Requisition,-120,4178,0.7,4000,8000
2025-01-25,INTSHIP,Issue for Material Requisition,26606,Material Requisition,-36,4142,0.7,4000,8000
2025-01-25,INTSHIP,Issue for Material Requisition,26646,Material Requisition,-36,4106,0.69,4000,8000
2025-01-26,INTSHIP,Issue for Material Requisition,26663,Material Requisition,-36,4070,0.68,4000,8000
2025-01-26,INTSHIP,Issue for Material Requisition,26703,Material Requisition,-120,3950,0.66,4000,8000
2025-01-28,INTSHIP,Issue for Material Requisition,26746,Material Requisition,-42,3908,0.66,4000,8000
2025-01-28,INTSHIP,Issue for Material Requisition,26729,Material Requisition,-96,3812,0.64,4000,8000
2025-01-29,INTSHIP,Issue for Material Requisition,26786,Material Requisition,-42,3770,0.63,4000,8000
2025-01-29,INTSHIP,Issue for Material Requisition,26803,Material Requisition,-72,3698,0.62,4000,8000
2025-01-29,INTSHIP,Issue for Material Requisition,26776,Material Requisition,-96,3602,0.61,4000,8000
2025-01-30,INTSHIP,Issue for Material Requisition,26825,Material Requisition,-42,3560,0.6,4000,8000
2025-01-31,INTSHIP,Issue for Material Requisition,26858,Material Requisition,-36,3524,0.59,4000,8000
2025-01-31,INTSHIP,Issue for Material Requisition,26830,Material Requisition,-72,3452,0.58,4000,8000
2025-02-01,INTSHIP,Issue for Material Requisition,26862,Material Requisition,-10,3380,0.57,4000,8000
2025-02-01,INTSHIP,Issue for Material Requisition,26862,Material Requisition,-62,3390,0.57,4000,8000
2025-02-02,INTSHIP,Issue for Material Requisition,26877,Material Requisition,-36,3344,0.56,4000,8000
2025-02-02,INTSHIP,Issue for Material Requisition,26904,Material Requisition,-36,3308,0.56,4000,8000
2025-02-02,INTSHIP,Issue for Material Requisition,26881,Material Requisition,-72,3236,0.54,4000,8000
2025-02-02,INTSHIP,Issue for Material Requisition,26925,Material Requisition,-72,3164,0.53,4000,8000
2025-02-03,INTSHIP,Issue for Material Requisition,26939,Material Requisition,-36,3128,0.53,4000,8000
2025-02-03,INTSHIP,Issue for Material Requisition,26957,Material Requisition,-72,3056,0.51,4000,8000
2025-02-04,INTSHIP,Issue for Material Requisition,27005,Material Requisition,-72,2984,0.5,4000,8000
2025-02-04,INTSHIP,Issue for Material Requisition,26989,Material Requisition,-12,2972,0.5,4000,8000
2025-02-05,INTSHIP,Issue for Material Requisition,27019,Material Requisition,-36,2936,0.49,4000,8000
2025-02-06,INTSHIP,Issue for Material Requisition,27050,Material Requisition,-72,2864,0.48,4000,8000
2025-02-06,INTSHIP,Issue for Material Requisition,27029,Material Requisition,-72,2792,0.47,4000,8000
2025-02-06,INTSHIP,Issue for Material Requisition,27052,Material Requisition,-36,2756,0.46,4000,8000
2025-02-07,INTSHIP,Issue for Material Requisition,26891,Material Requisition,-24,2732,0.46,4000,8000
2025-02-07,INTSHIP,Issue for Material Requisition,27088,Material Requisition,-72,2660,0.45,4000,8000
2025-02-08,INTSHIP,Issue for Material Requisition,26979,Material Requisition,-72,2588,0.44,4000,8000
2025-02-08,INTSHIP,Issue for Material Requisition,27080,Material Requisition,-36,2552,0.43,4000,8000
2025-02-08,INTSHIP,Issue for Material Requisition,27089,Material Requisition,-12,2540,0.43,4000,8000
2025-02-08,INTSHIP,Issue for Material Requisition,27100,Material Requisition,-36,2504,0.42,4000,8000
2025-02-09,INTSHIP,Issue for Material Requisition,27123,Material Requisition,-36,2468,0.42,4000,8000
2025-02-10,INTSHIP,Issue for Material Requisition,27049,Material Requisition,-72,2396,0.4,4000,8000
2025-02-10,INTSHIP,Issue for Material Requisition,27147,Material Requisition,-72,2324,0.39,4000,8000
2025-02-11,INTSHIP,Issue for Material Requisition,27132,Material Requisition,-12,2312,0.39,4000,8000
2025-02-11,INTSHIP,Issue for Material Requisition,27141,Material Requisition,-36,2276,0.38,4000,8000
2025-02-11,INTSHIP,Issue for Material Requisition,27167,Material Requisition,-36,2240,0.38,4000,8000
2025-02-12,INTSHIP,Issue for Material Requisition,27174,Material Requisition,-72,2168,0.36,4000,8000
2025-02-12,INTSHIP,Issue for Material Requisition,27199,Material Requisition,-48,2120,0.36,4000,8000
2025-02-14,INTSHIP,Issue for Material Requisition,27245,Material Requisition,-72,2048,0.34,4000,8000
2025-02-14,INTSHIP,Issue for Material Requisition,27209,Material Requisition,-72,1976,0.33,4000,8000
2025-02-14,INTSHIP,Issue for Material Requisition,27261,Material Requisition,-36,1940,0.33,4000,8000
2025-02-14,INTSHIP,Issue for Material Requisition,27224,Material Requisition,-36,1904,0.32,4000,8000
2025-02-15,INTSHIP,Issue for Material Requisition,27304,Material Requisition,-96,1808,0.3,4000,8000
2025-02-15,INTSHIP,Issue for Material Requisition,27271,Material Requisition,-86,1722,0.29,4000,8000
2025-02-15,INTSHIP,Issue for Material Requisition,27289,Material Requisition,-36,1686,0.28,4000,8000
2025-02-16,INTSHIP,Issue for Material Requisition,27302,Material Requisition,-42,1644,0.28,4000,8000
2025-02-17,INTSHIP,Issue for Material Requisition,27323,Material Requisition,-72,1572,0.26,4000,8000
2025-02-17,INTSHIP,Issue for Material Requisition,27362,Material Requisition,-72,1500,0.25,4000,8000
2025-02-17,INTSHIP,Issue for Material Requisition,27327,Material Requisition,-42,1458,0.25,4000,8000
2025-02-18,INTSHIP,Issue for Material Requisition,27374,Material Requisition,-42,1416,0.24,4000,8000
2025-02-18,INTSHIP,Issue for Material Requisition,27399,Material Requisition,-72,1344,0.23,4000,8000
2025-02-19,INTSHIP,Issue for Material Requisition,27406,Material Requisition,-48,1296,0.22,4000,8000
2025-02-19,INTSHIP,Issue for Material Requisition,27419,Material Requisition,-72,1224,0.21,4000,8000
2025-02-22,INTSHIP,Issue for Material Requisition,27469,Material Requisition,-72,1152,0.19,4000,8000
2025-02-22,INTSHIP,Issue for Material Requisition,27436,Material Requisition,-48,1104,0.19,4000,8000
2025-02-22,INTSHIP,Issue for Material Requisition,27448,Material Requisition,-48,1056,0.18,4000,8000
2025-02-22,INTSHIP,Issue for Material Requisition,27455,Material Requisition,-36,1020,0.17,4000,8000
2025-02-22,INTSHIP,Issue for Material Requisition,27475,Material Requisition,-36,984,0.17,4000,8000
2025-02-22,ARRIVAL,Receipt of Purchase Order,10007,Purchase Order,2400,3384,0.57,4000,8000
2025-02-23,INTSHIP,Issue for Material Requisition,27499,Material Requisition,-36,3348,0.56,4000,8000
2025-02-24,INTSHIP,Issue for Material Requisition,27511,Material Requisition,-72,3276,0.55,4000,8000
2025-02-24,INTSHIP,Issue for Material Requisition,27536,Material Requisition,-72,3204,0.54,4000,8000
2025-02-24,INTSHIP,Issue for Material Requisition,27476,Material Requisition,-72,3132,0.53,4000,8000
2025-02-24,INTSHIP,Issue for Material Requisition,27478,Material Requisition,-24,3108,0.52,4000,8000
2025-02-24,INTSHIP,Issue for Material Requisition,27271,Material Requisition,-10,3098,0.52,4000,8000
2025-02-24,ARRIVAL,Receipt of Purchase Order,10007,Purchase Order,2004,5102,0.86,4000,8000
2025-02-24,ARRIVAL,Receipt of Purchase Order,10007,Purchase Order,1596,6698,1.13,4000,8000
2025-02-25,INTSHIP,Issue for Material Requisition,27530,Material Requisition,-36,6662,1.12,4000,8000
2025-02-25,INTSHIP,Issue for Material Requisition,27553,Material Requisition,-36,6626,1.11,4000,8000
2025-02-26,INTSHIP,Issue for Material Requisition,27582,Material Requisition,-36,6590,1.11,4000,8000
2025-02-26,INTSHIP,Issue for Material Requisition,27565,Material Requisition,-72,6518,1.1,4000,8000
2025-02-26,INTSHIP,Issue for Material Requisition,27581,Material Requisition,-72,6446,1.08,4000,8000
2025-02-27,INTSHIP,Issue for Material Requisition,27624,Material Requisition,-72,6374,1.07,4000,8000
2025-03-01,INTSHIP,Issue for Material Requisition,27609,Material Requisition,-36,6338,1.07,4000,8000
2025-03-01,INTSHIP,Issue for Material Requisition,27639,Material Requisition,-36,6302,1.06,4000,8000
2025-03-01,INTSHIP,Issue for Material Requisition,27650,Material Requisition,-72,6230,1.05,4000,8000
2025-03-01,INTSHIP,Issue for Material Requisition,27670,Material Requisition,-36,6194,1.04,4000,8000
2025-03-02,INTSHIP,Issue for Material Requisition,27673,Material Requisition,-48,6146,1.03,4000,8000
2025-03-02,INTSHIP,Issue for Material Requisition,27685,Material Requisition,-72,6074,1.02,4000,8000
2025-03-02,INTSHIP,Issue for Material Requisition,27653,Material Requisition,-2,6072,1.02,4000,8000
2025-03-03,INTSHIP,Issue for Material Requisition,27719,Material Requisition,-36,6036,1.02,4000,8000
2025-03-04,INTSHIP,Issue for Material Requisition,27727,Material Requisition,-72,5964,1,4000,8000
2025-03-04,INTSHIP,Issue for Material Requisition,27756,Material Requisition,-36,5928,1,4000,8000
2025-03-05,INTSHIP,Issue for Material Requisition,27765,Material Requisition,-72,5856,0.99,4000,8000
2025-03-06,INTSHIP,Issue for Material Requisition,27790,Material Requisition,-72,5784,0.97,4000,8000
2025-03-07,INTSHIP,Issue for Material Requisition,27826,Material Requisition,-72,5712,0.96,4000,8000
2025-03-08,INTSHIP,Issue for Material Requisition,27841,Material Requisition,-72,5640,0.95,4000,8000
2025-03-08,INTSHIP,Issue for Material Requisition,27854,Material Requisition,-72,5568,0.94,4000,8000
2025-03-09,INTSHIP,Issue for Material Requisition,27781,Material Requisition,-36,5532,0.93,4000,8000
2025-03-09,INTSHIP,Issue for Material Requisition,27809,Material Requisition,-48,5484,0.92,4000,8000
2025-03-09,INTSHIP,Issue for Material Requisition,27842,Material Requisition,-48,5436,0.91,4000,8000
2025-03-10,INTSHIP,Issue for Material Requisition,27858,Material Requisition,-48,5388,0.91,4000,8000
2025-03-10,INTSHIP,Issue for Material Requisition,27864,Material Requisition,-48,5340,0.9,4000,8000
2025-03-10,INTSHIP,Issue for Material Requisition,27883,Material Requisition,-48,5292,0.89,4000,8000
2025-03-10,INTSHIP,Issue for Material Requisition,27906,Material Requisition,-72,5220,0.88,4000,8000
2025-03-10,INTSHIP,Issue for Material Requisition,27919,Material Requisition,-72,5148,0.87,4000,8000
2025-03-11,INTSHIP,Issue for Material Requisition,27925,Material Requisition,-48,5100,0.86,4000,8000
2025-03-12,INTSHIP,Issue for Material Requisition,27937,Material Requisition,-48,5052,0.85,4000,8000
2025-03-12,INTSHIP,Issue for Material Requisition,27932,Material Requisition,-72,4980,0.84,4000,8000
2025-03-12,INTSHIP,Issue for Material Requisition,27948,Material Requisition,-72,4908,0.83,4000,8000
2025-03-13,INTSHIP,Issue for Material Requisition,27958,Material Requisition,-48,4860,0.82,4000,8000
2025-03-14,INTSHIP,Issue for Material Requisition,27974,Material Requisition,-48,4812,0.81,4000,8000
2025-03-15,INTSHIP,Issue for Material Requisition,27971,Material Requisition,-72,4740,0.8,4000,8000
2025-03-15,INTSHIP,Issue for Material Requisition,27978,Material Requisition,-72,4668,0.79,4000,8000
2025-03-15,INTSHIP,Issue for Material Requisition,27653,Material Requisition,-22,4646,0.78,4000,8000
2025-03-15,INTSHIP,Issue for Material Requisition,27988,Material Requisition,-24,4622,0.78,4000,8000
2025-03-15,INTSHIP,Issue for Material Requisition,27989,Material Requisition,-72,4550,0.77,4000,8000
2025-03-15,INTSHIP,Issue for Material Requisition,27982,Material Requisition,-48,4502,0.76,4000,8000
2025-03-16,INTSHIP,Issue for Material Requisition,28010,Material Requisition,-36,4466,0.75,4000,8000
2025-03-17,INTSHIP,Issue for Material Requisition,28019,Material Requisition,-72,4394,0.74,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28036,Material Requisition,-42,4352,0.73,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28140,Material Requisition,-48,4304,0.72,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28077,Material Requisition,-48,4256,0.72,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28060,Material Requisition,-18,4214,0.71,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28060,Material Requisition,-24,4232,0.71,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28104,Material Requisition,-48,4166,0.7,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28127,Material Requisition,-36,4130,0.69,4000,8000
2025-03-23,INTSHIP,Issue for Material Requisition,28093,Material Requisition,-36,4094,0.69,4000,8000
2025-03-25,INTSHIP,Issue for Material Requisition,28158,Material Requisition,-48,4046,0.68,4000,8000
2025-03-25,INTSHIP,Issue for Material Requisition,28173,Material Requisition,-48,3998,0.67,4000,8000
2025-03-27,INTSHIP,Issue for Material Requisition,28139,Material Requisition,-24,3974,0.67,4000,8000
